Date,AEP,BA,CAT,CNP,CVX,DIS,DTE,ED,GD,GE,HON,HPQ,IBM,IP,JNJ,KO,KR,MMM,MO,MRK,MSI,PG,XOM
1991-11-07,6.071437835693359,13.780757904052734,2.7187588214874268,2.7471864223480225,5.03949785232544,6.778963565826416,5.519966125488281,4.704531192779541,2.2145745754241943,12.23411750793457,4.786111831665039,1.08752179145813,10.438698768615724,11.19581127166748,5.204880237579346,3.5286035537719727,1.5573034286499023,6.915739059448242,0.7910616397857666,6.991202831268311,11.777059555053713,4.414947032928467,4.885272026062012
1991-11-08,6.047537326812744,13.675557136535645,2.711753368377685,2.7378299236297607,4.987898349761963,6.79374885559082,5.561781883239746,4.727593898773193,2.172393560409546,12.27877140045166,4.771782398223877,1.0791127681732178,10.477888107299805,11.0455322265625,5.198112964630127,3.5286035537719727,1.5573034286499023,6.982697010040283,0.7924839854240417,6.927590370178223,11.87561321258545,4.388393402099609,4.844981670379639
1991-11-11,5.999731063842773,13.885950088500977,2.6907315254211426,2.74649429321289,4.962100505828857,6.778963565826416,5.582694053649902,4.681466102600098,2.2145745754241943,12.23411750793457,4.728794574737549,1.0931270122528076,10.464820861816406,11.101888656616213,5.306408405303955,3.5689308643341064,1.5573034286499023,7.001828670501709,0.7953301072120667,6.895782470703125,12.072713851928713,4.408308506011963,4.8550567626953125
1991-11-12,6.095340251922607,13.745687484741213,2.6907315254211426,2.74649429321289,4.962100505828857,6.6754679679870605,5.624513149261475,4.727593898773193,2.2145745754241943,12.345751762390137,4.786111831665039,1.12676203250885,10.386430740356444,11.00796890258789,5.387623310089111,3.60253643989563,1.6438206434249878,7.078354358673096,0.8038666248321533,7.112069606781006,12.393014907836914,4.474700927734375,4.8550567626953125
1991-11-13,6.095340251922607,13.815820693969728,2.6907315254211426,2.74649429321289,4.944897174835205,6.527616024017334,5.708146572113037,4.727593898773193,2.2673020362854004,12.435046195983888,4.843433856964111,1.1183538436889648,10.334171295166016,11.19581127166748,5.334620475769043,3.6495840549468994,1.6438206434249878,7.09748125076294,0.8038666248321533,7.252021312713623,12.56548309326172,4.46806001663208,4.8550567626953125
1991-11-14,6.071437835693359,13.710626602172852,2.5155529975891118,2.7551581859588623,4.901900291442871,6.616327285766602,5.708146572113037,4.704531192779541,2.2831201553344727,12.568997383117676,4.929409503936768,1.12676203250885,10.451754570007324,11.120673179626465,5.375395774841309,3.676470279693604,1.6330058574676514,7.020958423614502,0.801021158695221,7.360165596008301,12.44228744506836,4.487979412078857,4.814764022827148
1991-11-15,5.856306552886963,12.658658981323242,2.473510265350342,2.7118380069732666,4.7471022605896,6.446300029754639,5.624513149261475,4.635344505310059,2.130209684371948,12.03319263458252,4.657145977020264,1.070704698562622,10.059818267822266,10.66983699798584,5.123954772949219,3.4815564155578613,1.5464887619018557,6.7340006828308105,0.779679536819458,6.972116470336914,11.949527740478516,4.328640460968018,4.613307952880859
1991-11-18,5.951921463012695,12.833984375,2.4244608879089355,2.74649429321289,4.798704624176025,6.446300029754639,5.687239646911621,4.658407688140869,2.109118700027466,12.256450653076172,4.685802459716797,1.0342663526535034,10.164328575134276,10.827816009521484,5.259865760803223,3.6092584133148193,1.5897469520568848,6.842478275299072,0.7853710055351257,7.182051658630371,12.023438453674316,4.375114440917969,4.6938910484313965
1991-11-19,5.880212306976318,12.798919677734377,2.3894248008728027,2.7205021381378174,4.798704624176025,6.305839538574219,5.582694053649902,4.612285137176514,2.066935777664185,12.16714572906494,4.614154815673828,1.0679017305374146,10.085943222045898,10.525467872619627,5.178319931030273,3.5689308643341064,1.5464887619018557,6.842478275299072,0.7782567739486694,7.067541599273682,11.974164962768556,4.315363883972168,4.754327774047852
1991-11-20,5.904117584228516,12.588523864746094,2.347381830215454,2.7291665077209477,4.738505363464356,6.350196361541748,5.624513149261475,4.589223384857178,2.072208404541016,11.966217041015623,4.485189437866211,1.070704698562622,9.981426239013672,10.468775749206545,5.123954772949219,3.575650215148926,1.52485990524292,6.7652668952941895,0.7725657820701599,7.379249095916748,11.974164962768556,4.288806915283203,4.7039642333984375
1991-11-21,5.856306552886963,12.378132820129396,2.319355010986328,2.763822078704834,4.781505584716797,6.320626735687256,5.624513149261475,4.681466102600098,2.061663150787353,11.921570777893066,4.470855712890625,1.0819157361984253,9.968358039855955,10.525467872619627,5.178319931030273,3.69663143157959,1.514045476913452,6.697714328765869,0.7811024785041809,7.353806495666504,11.974164962768556,4.275528430938721,4.7341814041137695
1991-11-22,5.784599781036377,12.237871170043944,2.284317970275879,2.7291665077209477,4.64390754699707,6.261487007141113,5.540873527526856,4.635344505310059,2.0036628246307373,11.85460376739502,4.413539409637451,1.070704698562622,9.903034210205078,10.393189430236816,5.157933235168457,3.736561536788941,1.503230094909668,6.630157947540283,0.7782567739486694,7.334720134735107,11.850971221923828,4.202500343322754,4.653597831726074
1991-11-25,5.7606964111328125,12.48332977294922,2.228261947631836,2.7205021381378174,4.661109447479248,6.246701240539551,5.499057292938232,4.658407688140869,2.0247530937194824,11.74296760559082,4.45652961730957,1.08752179145813,9.942234992980955,10.20422077178955,5.123954772949219,3.6960930824279785,1.4924155473709106,6.630157947540283,0.7782567739486694,7.391971111297607,11.949527740478516,4.30208683013916,4.683818340301514
1991-11-26,5.880212306976318,12.413195610046388,2.1862192153930664,2.78981351852417,4.661109447479248,6.209739208221436,5.478148937225342,4.7506537437438965,2.045845031738281,11.74296760559082,4.470855712890625,1.112748146057129,10.229654312133787,10.147533416748049,5.110363006591797,3.8040072917938232,1.503230094909668,6.717014312744141,0.793907105922699,7.290188789367676,11.87561321258545,4.322001934051514,4.6938910484313965
1991-11-27,6.023630142211914,12.378132820129396,2.235268831253052,2.8331336975097656,4.618105888366699,6.194952487945557,5.582694053649902,4.819838047027588,2.0511181354522705,11.698317527770996,4.470855712890625,1.0931270122528076,9.850781440734863,10.185327529907228,5.205501079559326,3.770286321640015,1.4924155473709106,6.736314296722412,0.7754111289978027,7.321995258331299,11.80169677734375,4.3352813720703125,4.7039642333984375
1991-11-29,6.047537326812744,12.413195610046388,2.312347888946533,2.859126329421997,4.592307567596436,6.194952487945557,5.603599548339844,4.796778202056885,2.056390285491944,11.564371109008787,4.45652961730957,1.0791127681732178,9.667876243591309,10.09084129333496,5.239480495452881,3.743306636810303,1.4924155473709106,6.697714328765869,0.7711430191993713,7.449222087860107,11.752416610717772,4.30208683013916,4.724110126495361
1991-12-02,6.214859485626221,12.588523864746094,2.4314675331115723,2.893782138824463,4.669707775115967,6.335410118103027,5.666329860687256,4.865958690643311,2.061663150787353,11.74296760559082,4.4995198249816895,1.09873366355896,9.64174747467041,10.430977821350098,5.368600368499756,3.8782007694244394,1.52485990524292,6.736314296722412,0.7839480638504028,7.570866584777832,11.90024757385254,4.375114440917969,4.784543514251709
1991-12-03,6.167051315307617,12.48332977294922,2.354391574859619,2.8764567375183105,4.678305149078369,6.328017711639404,5.687239646911621,4.819838047027588,2.082754373550415,11.639403343200684,4.470855712890625,1.08752179145813,9.53722858428955,10.223115921020508,5.41616678237915,3.857964992523194,1.5681180953979492,6.774916648864746,0.7839480638504028,7.679484367370605,11.777059555053713,4.401669025421143,4.714035511016846
1991-12-04,6.143148899078369,11.606694221496582,2.347381830215454,2.8677899837493896,4.661109447479248,6.291055679321289,5.687239646911621,4.819838047027588,2.098573923110962,11.436790466308594,4.513848304748535,1.0791127681732178,9.40658187866211,10.05305290222168,5.50451135635376,3.864711999893189,1.600561022758484,6.774916648864746,0.7768336534500122,7.698652267456055,11.629229545593262,4.414947032928467,4.663675308227539
1991-12-05,6.119243621826172,11.817087173461914,2.30534029006958,2.859126329421997,4.592307567596436,6.254093170166016,5.687239646911621,4.796778202056885,2.103845596313477,11.234170913696287,4.513848304748535,1.104338526725769,9.432709693908691,9.958565711975098,5.436554908752441,3.905179977416992,1.578932762145996,6.7652668952941895,0.7739888429641724,7.634759902954102,11.38284397125244,4.395030498504639,4.603237628936768
